PP,C,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed
PP14,3,20121010T155500000,0914709,0677470,0005369,0050810,0050278,0033126,0000020,0059989,-0100234,-6905953,-3396599,1483881,0011429,0011429,0062857,0434286,0000000,0137143,0000000,0771429,0074286,0000000,0114286,0160000,0491429,0000000,0028571,1051429,1354286,0120000,0062857,0405714,0394286,1445714,0080000,0485714,0000000,0028571,0028571,0000000,0251429
PP14,3,20121010T155600000,0910773,0403304,0000552,0230274,0033400,0020957,0000022,0020612,-0233938,-9777561,-5084870,0193233,0000000,0000000,0000000,0030151,0025126,0231156,0000000,0814070,0120603,0005025,0055276,0246231,0085427,0000000,0000000,0557789,0356784,0000000,0000000,0231156,0969849,1326633,0341709,1316583,0000000,0000000,0010050,0000000,0015075
PP14,3,20121010T155700000,0889934,0553770,0001017,0121041,0056152,0010109,0000008,0045678,-0142881,-10808451,-1756534,3202100,0000000,0000000,0000000,0288235,0029412,0294118,0000000,0782353,0100000,0064706,0135294,0000000,0388235,0000000,0000000,0341176,0647059,0000000,0000000,0258824,0764706,1382353,0158824,1864706,0000000,0000000,0047059,0000000,0076471
PP14,3,20121010T155800000,0892972,0368449,0000284,0234046,0058486,0011928,0000006,0070671,-0240578,-9988104,-2666778,3487644,0000000,0038278,0014354,0138756,0023923,0392344,0000000,0861244,0033493,0014354,0066986,0009569,0306220,0000000,0000000,0215311,0669856,0000000,0000000,0387560,0784689,1846890,0047847,1354067,0000000,0000000,0057416,0000000,0124402
PP14,3,20121010T155900000,0876455,0468071,0005506,0188431,0062638,0011430,0000711,0034770,-0184274,-8452323,-4340144,6132055,0000000,0021739,0000000,0478261,0000000,0282609,0000000,0630435,0217391,0021739,0000000,0000000,0913043,0413043,0000000,0760870,0282609,0000000,0000000,0282609,0043478,2500000,0000000,0826087,0043478,0000000,0000000,0000000,0260870
PP14,3,20121010T160000000,0872003,0430394,0003112,0317141,0023048,0005317,0000008,0019729,-0315400,-9110443,-4514106,8750971,0018182,0027273,0000000,0154545,0000000,0100000,0000000,0736364,0100000,0000000,0127273,0027273,0345455,0009091,0036364,0045455,0672727,0000000,0036364,0600000,0763636,1336364,0000000,2418182,0009091,0045455,0000000,0000000,0036364
PP14,3,20121010T160100000,0815243,0413941,0035629,0103815,0055997,0007380,0000920,0078236,-0097876,-4469423,1780850,1271337,0161290,0193548,0080645,0225806,0000000,0241935,0000000,0629032,0064516,0064516,0306452,0016129,0387097,0000000,0016129,1096774,1548387,0000000,0241935,0693548,0000000,2661290,0322581,1258065,0000000,0370968,0000000,0000000,0516129
PP14,3,20121010T160200000,0910710,0530866,0006974,0124551,0068141,0015021,0008419,0020288,-0142044,-3819701,-5167509,-0940847,0083333,0111111,0101852,0453704,0000000,0500000,0000000,0722222,0101852,0027778,0000000,0009259,1324074,0000000,0268519,0490741,0518519,0000000,0277778,0657407,1296296,1416667,0074074,0537037,0000000,0296296,0000000,0000000,0416667
PP14,3,20121010T160500000,0911403,0528604,0000898,0040584,0041226,0026126,0000014,0055449,-0081113,-4777186,-7565113,-0381419,0049383,0000000,0012346,0901235,0000000,0160494,0000000,0654321,0271605,0012346,0012346,0370370,0259259,0000000,0086420,1728395,0098765,0000000,0024691,0000000,2876543,2703704,0000000,1000000,0000000,0135802,0012346,0000000,0000000
PP14,3,20121010T160600000,0826439,0539029,0004758,0067799,0050075,0006212,0000058,0070235,-0121217,-4386691,-2292036,3860345,0050847,0135593,0050847,0644068,0000000,0288136,0000000,0593220,0152542,0000000,0203390,0135593,1355932,0000000,0271186,1084746,1084746,0000000,0000000,0559322,0355932,2389831,0423729,1949153,0000000,0050847,0101695,0000000,0033898
PP14,3,20121010T160800000,0879813,0557996,0000990,0137516,0044587,0004870,0000014,0049391,-0148766,-15659076,-3576535,7381476,0000000,0000000,0000000,0417722,0000000,0151899,0000000,0734177,0075949,0063291,0000000,0012658,0240506,0113924,0012658,0354430,0341772,0000000,0000000,0468354,0354430,0835443,0000000,2860759,0000000,0000000,0000000,0000000,0012658
PP14,3,20121010T160900000,0523397,0193352,0006594,0111812,0122842,0000652,0000001,0007777,-0116248,-1020697,-5330013,3213196,0000000,0333333,0000000,0666667,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0666667,2666667,0000000,0000000,1333333,0000000,2666667,0000000,2333333,0000000,0000000,0000000,0000000,0333333
PP14,3,20121010T161000000,0694452,0475322,0017538,0028862,0057050,0000805,0000020,0058283,-0094630,-0655659,15562886,3690280,0000000,0000000,0000000,0250000,0000000,0000000,0000000,0125000,0000000,0000000,0000000,0250000,0000000,0000000,0000000,1500000,2625000,0000000,0000000,0000000,0250000,1750000,0000000,0000000,0000000,0000000,0000000,0000000,0250000
PP14,3,20121010T161100000,0829129,0361949,0001685,0094877,0097615,0005188,0000001,0145538,-0236030,-8218541,-5851757,3135998,0000000,0018519,0000000,0592593,0000000,0629630,0000000,0870370,0037037,0000000,0074074,0000000,1277778,0000000,0092593,1722222,0888889,0000000,0000000,0037037,0018519,3351852,0000000,1611111,0092593,0000000,0018519,0000000,0000000
PP14,3,20121010T161200000,0846459,0342232,0012880,0274874,0091417,0028857,0000690,0072839,-0287948,-8035482,-0876595,5428275,0093023,0046512,0232558,0255814,0000000,0395349,0000000,0674419,0023256,0023256,0906977,0000000,1302326,0255814,0000000,0046512,0465116,0000000,0046512,0465116,0000000,1604651,0000000,0581395,0000000,0093023,0465116,0000000,0976744
PP14,3,20121010T161300000,0865911,0360767,0002261,0308711,0040805,0005477,0000015,0079119,-0307672,-7175424,-3639931,3378569,0000000,0052632,0052632,0368421,0000000,0280702,0000000,0649123,0105263,0017544,0000000,0017544,0491228,0000000,0000000,0175439,1842105,0000000,0000000,1017544,0052632,2789474,0017544,1017544,0052632,0000000,0000000,0000000,0210526
PP15,1,20121015T092500000,0950227,0956129,0007431,0032624,0002136,0002524,0000222,0001938,-0025192,-16481239,-4304714,5545527,0000000,0004255,0000000,0000000,0004255,0000000,0008511,0974468,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0285106,0000000,0025532,0000000,0000000,0012766,0000000,0000000,0548936,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T092600000,0918553,0799819,0060558,0055167,0004765,0033688,0000690,0000953,0005206,-13688547,-3733925,5469455,0066946,0025105,0025105,0000000,0050209,0000000,0000000,0953975,0008368,0000000,0033473,0000000,0000000,0267782,0000000,0008368,0171548,0004184,0000000,0372385,0000000,0171548,0008368,0577406,0004184,0175732,0000000,0100418,0117155
PP15,1,20121015T092700000,0944634,0898308,0031112,0026623,0002354,0024276,0000553,0001527,0004426,-15137931,-5295289,5335335,0026432,0004405,0000000,0004405,0000000,0000000,0000000,0991189,0000000,0000000,0000000,0000000,0000000,0083700,0000000,0039648,0118943,0013216,0000000,0048458,0004405,0004405,0074890,0449339,0000000,0044053,0004405,0039648,0017621
PP15,1,20121015T092800000,0929015,0736189,0046745,0073453,0003266,0001901,0000183,0057133,-0046023,-19718317,-3456857,4778125,0013453,0008969,0004484,0000000,0098655,0000000,0147982,0941704,0004484,0000000,0000000,0000000,0000000,0000000,0000000,0950673,0000000,0695067,0013453,0022422,0000000,0013453,0004484,0381166,0000000,0026906,0000000,0008969,0044843
PP15,1,20121015T092900000,0948894,0961685,0008206,0034693,0002770,0003078,0000219,0000808,-0026487,-14776500,-5651042,5142192,0000000,0000000,0004167,0000000,0000000,0000000,0000000,0970833,0000000,0004167,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0000000,0000000,0000000,0016667,0000000,0000000,0000000,0000000,0012500
PP15,1,20121015T093000000,0937304,0812736,0038440,0066608,0003316,0005148,0000288,0033194,-0033318,-15900014,-3725132,2758191,0013216,0061674,0039648,0000000,0000000,0000000,0074890,0867841,0079295,0000000,0013216,0004405,0000000,0000000,0000000,0577093,0022026,0453744,0000000,0013216,0000000,0096916,0013216,0334802,0000000,0035242,0000000,0013216,0220264
PP15,1,20121015T093600000,0935636,0913286,0004908,0006896,0001319,0121773,0002940,0001959,-0002325,-4955336,-4097125,4476354,0004184,0071130,0083682,0016736,0000000,0000000,0000000,0903766,0000000,0008368,0000000,0000000,0000000,2297071,0000000,0016736,0000000,0004184,0000000,0000000,0008368,0020921,0025105,0008368,0000000,0004184,0000000,0000000,0334728
PP15,1,20121015T093700000,0942615,0942184,0004405,0002224,0001124,0111622,0001116,0000659,0001934,-8726863,-9479805,11180694,0000000,0000000,0000000,0000000,0004167,0000000,0000000,0770833,0220833,0000000,0000000,0000000,0000000,1833333,0000000,0050000,0000000,0000000,0000000,0004167,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T093800000,0943707,0828359,0003131,0003632,0000452,0322511,0006331,0000319,-0000511,0479805,-6482079,5762977,0000000,0029289,0029289,0000000,0000000,0000000,0000000,0974895,0000000,0000000,0000000,0000000,0000000,3711297,0000000,0000000,0000000,0016736,0000000,0020921,0000000,0000000,0000000,0029289,0000000,0000000,0000000,0000000,0100418
PP15,1,20121015T093900000,0920023,0887350,0006911,0039715,0000882,0165054,0002870,0008065,-0033257,2176268,-4363743,5685255,0037500,0295833,0300000,0108333,0000000,0058333,0000000,0641667,0079167,0050000,0000000,0000000,0187500,2254167,0000000,0025000,0000000,0450000,0000000,0212500,0000000,0004167,0083333,0000000,0000000,0045833,0000000,0000000,1220833
PP15,1,20121015T094000000,0938520,0864808,0006460,0005174,0000670,0215612,0002579,0000902,0000941,-5209084,-6243925,7549235,0000000,0046610,0029661,0000000,0008475,0000000,0000000,0911017,0033898,0000000,0004237,0000000,0000000,2411017,0000000,0033898,0004237,0008475,0000000,0012712,0000000,0000000,0101695,0000000,0000000,0000000,0000000,0000000,0139831
PP15,1,20121015T094100000,0927357,0866729,0006552,0002285,0002244,0206476,0002235,0000712,0002904,-7298843,-6782916,6324569,0026087,0013043,0056522,0000000,0000000,0000000,0000000,0734783,0243478,0000000,0000000,0000000,0000000,2621739,0000000,0026087,0004348,0000000,0000000,0004348,0000000,0000000,0000000,0000000,0008696,0052174,0000000,0004348,0060870
PP15,1,20121015T094200000,0941381,0824256,0004836,0003124,0000613,0430751,0003280,0000657,0001396,-8714745,-6309890,7969240,0000000,0058333,0058333,0000000,0000000,0000000,0000000,0829167,0116667,0016667,0000000,0000000,0000000,3629167,0000000,0000000,0000000,0016667,0000000,0095833,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0212500
PP15,1,20121015T094300000,0950492,0905628,0004007,0001155,0000422,0220352,0002282,0001100,0002562,-8407502,-6116205,6043518,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0957983,0025210,0000000,0000000,0000000,0000000,2831933,0000000,0037815,0000000,0000000,0000000,0000000,0004202,0000000,0008403,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T094400000,0940042,0862360,0003299,0001123,0000566,0247859,0002480,0000476,0002006,-5257270,-8442195,7861979,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0941667,0050000,0000000,0000000,0004167,0000000,3433333,0000000,0008333,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T094500000,0950048,0891215,0003501,0000703,0000539,0294096,0004479,0001014,0002308,-8409770,-6671322,6109464,0095833,0000000,0000000,0000000,0000000,0000000,0000000,0941667,0050000,0000000,0012500,0000000,0000000,3312500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0004167,0000000,0141667,0000000,0000000,0000000
PP15,1,20121015T094600000,0947815,0871557,0003892,0001123,0000593,0316154,0002758,0000632,0002676,-5327349,-6343829,5572381,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0970711,0025105,0000000,0000000,0000000,0000000,3104603,0000000,0033473,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0004184,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T094700000,0941765,0870854,0002985,0001008,0000710,0328779,0002134,0000451,0001737,-5803700,-8141668,7257151,0008333,0000000,0000000,0000000,0000000,0000000,0000000,0904167,0087500,0000000,0000000,0000000,0000000,3654167,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0008333,0000000,0000000,0000000
PP15,1,20121015T094800000,0931965,0931026,0008707,0008546,0001488,0143894,0000902,0000672,-0000153,-5846747,-6448718,3727247,0000000,0075314,0087866,0000000,0000000,0000000,0000000,0732218,0200837,0029289,0000000,0000000,0008368,1853556,0000000,0054393,0000000,0000000,0000000,0117155,0000000,0104603,0000000,0004184,0000000,0000000,0000000,0000000,0313808
PP15,1,20121015T094900000,0934592,0924881,0004777,0001656,0000895,0159299,0001132,0000384,0002907,-5569839,-8766122,7116124,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0887500,0108333,0000000,0000000,0000000,0000000,3087500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T095000000,0943792,0856119,0003377,0003448,0000571,0246166,0002843,0000429,-0000144,-5346464,-8735544,6385292,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0858333,0129167,0000000,0025000,0025000,0000000,3016667,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T095100000,0944356,0939418,0008178,0005177,0000758,0094204,0004100,0000868,0002792,-4494183,-4825510,2424653,0025105,0046025,0054393,0016736,0000000,0000000,0012552,0924686,0037657,0004184,0000000,0000000,0029289,2158996,0000000,0004184,0000000,0020921,0071130,0096234,0000000,0000000,0000000,0000000,0000000,0046025,0000000,0000000,0179916
PP15,1,20121015T095200000,0940252,0921830,0003777,0004409,0001035,0204069,0002891,0000520,-0001027,-5270257,-7277372,5812250,0000000,0033333,0045833,0000000,0000000,0000000,0000000,0825000,0145833,0012500,0000000,0000000,0000000,2929167,0000000,0004167,0000000,0000000,0000000,0000000,0000000,0070833,0000000,0004167,0000000,0000000,0000000,0000000,0129167
PP15,1,20121015T095300000,0947544,0897923,0003867,0002886,0000452,0190375,0003977,0000405,0000975,-3785699,-6101676,6017307,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0995816,0000000,0000000,0000000,0000000,0000000,3037657,0000000,0000000,0000000,0000000,0000000,0012552,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T095400000,0943690,0800629,0007988,0005869,0000498,0309951,0009781,0000686,0001869,-0118800,-4341724,4304690,0025532,0097872,0080851,0021277,0012766,0017021,0012766,0919149,0000000,0017021,0097872,0076596,0051064,3012766,0000000,0017021,0000000,0046809,0238298,0042553,0000000,0000000,0000000,0004255,0000000,0029787,0000000,0000000,0327660
PP15,1,20121015T095500000,0934784,0915255,0019763,0035068,0002039,0112865,0005786,0000597,-0015868,-3043457,-2910068,1279883,0000000,0295359,0282700,0000000,0000000,0004219,0000000,0717300,0046414,0101266,0000000,0000000,0050633,1556962,0000000,0000000,0000000,0054852,0004219,0405063,0000000,0101266,0000000,0008439,0000000,0000000,0000000,0004219,1105485
PP15,1,20121015T095600000,0941733,0884125,0005589,0033829,0001379,0234050,0013317,0000915,-0028363,1534692,-3758115,1247433,0000000,0205021,0192469,0000000,0000000,0000000,0000000,0841004,0016736,0050209,0020921,0004184,0000000,2799163,0000000,0000000,0000000,0083682,0000000,0008368,0000000,0000000,0000000,0179916,0000000,0000000,0000000,0000000,0778243
PP15,1,20121015T095700000,0947399,0836970,0002928,0007630,0000657,0357365,0011799,0000351,-0004711,1009459,-6690393,3219610,0000000,0033333,0025000,0004167,0000000,0000000,0000000,0958333,0029167,0000000,0020833,0008333,0000000,3658333,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0208333,0000000,0000000,0000000,0000000,0116667
PP15,1,20121015T095800000,0906629,0895160,0004990,0067747,0004611,0137345,0005655,0009005,-0062909,3274244,-3753329,1358716,0000000,0394958,0336134,0138655,0000000,0117647,0000000,0806723,0058824,0058824,0000000,0008403,0294118,1436975,0000000,0000000,0008403,0256303,0121849,0071429,0000000,0000000,0000000,0147059,0000000,0000000,0000000,0000000,1046218
PP15,1,20121015T095900000,0938631,0910927,0008747,0036164,0001333,0083911,0003610,0000828,-0027581,-3796230,-4582919,2765313,0012552,0196653,0167364,0000000,0000000,0008368,0004184,0836820,0037657,0020921,0000000,0000000,0000000,1280335,0000000,0163180,0000000,0150628,0000000,0171548,0000000,0000000,0000000,0025105,0000000,0020921,0000000,0000000,0769874
PP15,1,20121015T100000000,0949573,0872385,0004696,0002199,0000488,0255080,0016130,0000492,0002491,-1891583,-6388901,3835212,0000000,0000000,0000000,0000000,0000000,0000000,0004167,0991667,0000000,0000000,0000000,0000000,0000000,3254167,0000000,0108333,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0391667,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100100000,0943285,0879782,0006740,0000581,0000877,0308550,0002811,0000501,0005747,-4701835,-6310842,3919455,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0962343,0033473,0000000,0000000,0000000,0000000,3531381,0000000,0004184,0000000,0000000,0000000,0184100,0000000,0008368,0000000,0050209,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100200000,0947579,0877177,0002803,0001039,0000681,0381249,0005050,0000394,0001690,-2895815,-6980683,3931225,0000000,0000000,0000000,0008333,0000000,0000000,0000000,0850000,0141667,0000000,0000000,0000000,0000000,3766667,0000000,0004167,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0066667,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100300000,0947809,0919971,0004497,0006116,0000605,0225432,0004820,0000650,-0001810,-4540280,-6416088,4311376,0000000,0033333,0012500,0000000,0004167,0000000,0012500,0875000,0108333,0000000,0000000,0000000,0000000,3033333,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0066667,0000000,0000000,0000000,0000000,0112500
PP15,1,20121015T100400000,0945708,0868013,0002318,0001307,0000544,0390429,0004567,0000624,0000793,-5941469,-7457051,3937778,0000000,0004184,0000000,0000000,0000000,0000000,0004184,0941423,0041841,0000000,0000000,0000000,0000000,3757322,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0008368,0000000,0029289,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100500000,0951083,0796838,0003446,0001260,0000510,0514629,0005384,0000321,0002169,-1362509,-7301488,5380107,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0987500,0008333,0000000,0008333,0016667,0000000,3908333,0000000,0000000,0000000,0000000,0000000,0029167,0000000,0000000,0000000,0041667,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100600000,0947497,0757620,0005693,0001811,0000554,0420350,0004908,0000289,0003848,-2298582,-8026249,6315549,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0829167,0162500,0000000,0004167,0000000,0000000,3616667,0000000,0000000,0000000,0000000,0000000,0008333,0000000,0000000,0000000,0058333,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100700000,0942720,0893270,0002959,0005052,0000732,0232108,0003853,0000299,-0002097,-3118918,-8953039,4863461,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0899582,0087866,0000000,0000000,0000000,0000000,3497908,0000000,0000000,0000000,0000000,0000000,0054393,0004184,0033473,0000000,0012552,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100800000,0938639,0952655,0002632,0005840,0001041,0111069,0001240,0000437,-0003295,-6233272,-12197292,8528895,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0179916,0778243,0000000,0000000,0000000,0000000,2539749,0000000,0000000,0004184,0020921,0000000,0000000,0004184,0037657,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T100900000,0939863,0876762,0004017,0001450,0000838,0297666,0003709,0000284,0002321,-5478952,-9322033,4944605,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0849372,0146444,0000000,0000000,0000000,0000000,3753138,0000000,0000000,0000000,0000000,0000000,0083682,0000000,0000000,0000000,0004184,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T101000000,0934609,0918842,0003310,0001935,0001341,0245776,0001345,0000284,0001003,-8372251,-10826801,7791617,0000000,0000000,0000000,0008333,0000000,0000000,0000000,0500000,0495833,0000000,0000000,0000000,0000000,3112500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0004167,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,1,20121015T101100000,0938195,0950836,0003268,0002921,0000946,0178556,0001195,0000496,0000162,-8527450,-9662977,5702509,0000000,0012500,0012500,0000000,0000000,0000000,0000000,0804167,0187500,0000000,0000000,0000000,0000000,2850000,0000000,0025000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0033333
PP15,1,20121015T101200000,0927209,0868104,0020875,0012979,0000494,0147347,0002033,0001036,0007808,-5974367,-3201915,2064725,0028169,0197183,0169014,0028169,0000000,0042254,0000000,0774648,0028169,0070423,0014085,0000000,0000000,1535211,0000000,0098592,0042254,0000000,0014085,0042254,0000000,0000000,0028169,0000000,0000000,0042254,0000000,0000000,0647887
PP15,1,20121015T101300000,0945543,0912161,0005331,0003136,0000553,0160473,0006279,0000971,0002030,-7948374,-5418598,3500003,0000000,0004167,0000000,0000000,0000000,0000000,0008333,0950000,0016667,0012500,0016667,0000000,0000000,2991667,0000000,0012500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0004167,0000000,0000000,0000000,0000000,0004167
PP15,1,20121015T101400000,0942292,0851063,0002305,0011135,0000894,0381292,0004966,0000875,-0008912,-6257012,-7177533,4343009,0000000,0058577,0058577,0029289,0000000,0033473,0004184,0874477,0066946,0020921,0000000,0000000,0129707,3506276,0000000,0000000,0000000,0000000,0000000,0066946,0000000,0000000,0000000,0004184,0000000,0000000,0000000,0000000,0221757
PP15,1,20121015T101500000,0945487,0829339,0003268,0002221,0000658,0423302,0004584,0000989,0000639,-6730047,-6776653,5482577,0000000,0004167,0004167,0000000,0004167,0000000,0008333,0954167,0029167,0004167,0000000,0000000,0000000,3475000,0000000,0000000,0016667,0012500,0000000,0000000,0000000,0000000,0000000,0020833,0000000,0000000,0000000,0000000,0012500
PP15,1,20121015T101600000,0937837,0736094,0003824,0003546,0001113,0413658,0008755,0000408,-0000121,-6298312,-6252248,4162480,0104167,0075000,0079167,0054167,0000000,0000000,0008333,0912500,0020833,0004167,0000000,0000000,0000000,3487500,0000000,0000000,0000000,0000000,0000000,0020833,0000000,0000000,0000000,0008333,0000000,0187500,0000000,0000000,0279167
PP15,2,20121015T102700000,0900636,0680508,0082567,0041200,0002475,0017471,0003562,0006705,0039472,-9197082,-0893120,1461138,0111111,0106280,0106280,0062802,0000000,0038647,0009662,0811594,0004831,0062802,0000000,0000000,0000000,0599034,0014493,0338164,0000000,0106280,0487923,0101449,0198068,0531401,0183575,0227053,0072464,0246377,0000000,0149758,0400966
PP15,2,20121015T102800000,0938560,0879854,0020411,0034709,0004491,0012946,0001256,0009126,-0017880,-12990198,-3497352,2704953,0062500,0093750,0035714,0008929,0008929,0000000,0013393,0883929,0013393,0008929,0004464,0000000,0000000,0147321,0000000,0147321,0035714,0102679,0000000,0008929,0000000,0035714,0044643,0129464,0000000,0138393,0040179,0044643,0276786
PP15,2,20121015T102900000,0947487,0944856,0006862,0018032,0001974,0008073,0001844,0004737,-0013742,-10598321,-2712227,2578140,0000000,0076190,0061905,0014286,0009524,0000000,0009524,0890476,0000000,0028571,0000000,0000000,0000000,0595238,0000000,0019048,0061905,0085714,0014286,0009524,0014286,0004762,0066667,0014286,0000000,0000000,0000000,0000000,0252381
PP15,2,20121015T103000000,0951097,0977388,0003271,0019574,0003013,0003176,0000373,0001022,-0016430,-13216990,-4669812,2494014,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0970833,0016667,0000000,0000000,0000000,0000000,0033333,0000000,0029167,0000000,0000000,0000000,0000000,0000000,0000000,0004167,0066667,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T103100000,0928473,0871568,0018703,0020532,0001866,0017109,0000569,0023977,-0018173,-9429955,-2726898,1323807,0093220,0139831,0135593,0097458,0016949,0004237,0016949,0809322,0033898,0021186,0000000,0000000,0008475,0326271,0000000,0182203,0046610,0139831,0000000,0000000,0000000,0000000,0016949,0055085,0000000,0207627,0000000,0216102,0491525
PP15,2,20121015T103200000,0950117,0978525,0003247,0020478,0002316,0003019,0000425,0002191,-0017305,-10255432,-1323544,0609945,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0979167,0000000,0004167,0000000,0000000,0000000,0058333,0000000,0166667,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0004167,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T103600000,0935874,0888781,0002109,0014914,0000965,0234262,0014470,0000930,-0013399,-4666657,-4299581,2549640,0000000,0058333,0054167,0000000,0000000,0000000,0008333,0879167,0075000,0012500,0000000,0000000,0000000,3679167,0000000,0004167,0000000,0045833,0000000,0137500,0000000,0062500,0000000,0012500,0000000,0000000,0000000,0000000,0212500
PP15,2,20121015T103700000,0920400,0826500,0002281,0055212,0000993,0275409,0007323,0003407,-0053109,-2013417,-6126816,5082805,0041841,0184100,0179916,0058577,0000000,0066946,0000000,0673640,0129707,0033473,0000000,0000000,0058577,3188285,0000000,0000000,0000000,0280335,0000000,0242678,0000000,0000000,0000000,0008368,0000000,0104603,0000000,0000000,0661088
PP15,2,20121015T103800000,0942696,0833993,0001874,0000870,0000611,0299053,0007135,0000372,0000931,-4295164,-8540439,7766757,0000000,0000000,0000000,0037500,0000000,0000000,0000000,0691667,0304167,0000000,0000000,0000000,0000000,4033333,0000000,0000000,0000000,0000000,0000000,0000000,0020833,0000000,0000000,0004167,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T103900000,0939549,0844793,0001920,0001350,0000640,0270651,0009060,0000411,0000472,-2755528,-7973138,5443106,0000000,0000000,0000000,0062762,0000000,0000000,0000000,0732218,0242678,0000000,0000000,0025105,0000000,3937238,0000000,0000000,0000000,0000000,0000000,0004184,0004184,0000000,0000000,0041841,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T104000000,0938344,0830653,0003283,0001285,0000781,0302283,0007269,0000640,0001756,-5045756,-5658313,4944367,0000000,0033473,0000000,0000000,0016736,0000000,0000000,0882845,0087866,0008368,0000000,0000000,0000000,3556485,0000000,0000000,0000000,0079498,0000000,0033473,0000000,0016736,0000000,0016736,0000000,0000000,0000000,0000000,0041841
PP15,2,20121015T104100000,0939349,0777519,0003791,0027330,0000951,0246153,0019741,0001756,-0023576,2388356,-2838818,0839748,0000000,0104167,0104167,0000000,0000000,0029167,0000000,0900000,0020833,0025000,0083333,0000000,0108333,3391667,0000000,0000000,0000000,0083333,0000000,0095833,0004167,0000000,0000000,0029167,0000000,0000000,0000000,0000000,0358333
